time(s),300sample,320sample,340sample,360sample,380sample,400sample
0.1492,-162.8516,-162.8516,-162.8516,-162.8516,-148.0469,-148.0469
0.1496,-164.8862,-164.8862,-164.8862,-164.8862,-149.8966,-149.8966
0.15,-164.3721,-164.3721,-164.3721,-164.3721,-149.4292,-149.4292
0.1504,-161.3173,-161.3173,-161.3173,-161.3173,-146.6521,-146.6521
0.1508,-155.769,-155.769,-155.769,-155.769,-141.6082,-141.6082
0.1512,-147.8129,-147.8129,-147.8129,-147.8129,-134.3754,-134.3754
0.1516,-137.5721,-137.5721,-137.5721,-137.5721,-125.0655,-125.0655
0.152,-125.2048,-125.2048,-125.2048,-125.2048,-125.2048,-113.8225
0.1524,-110.9021,-110.9021,-110.9021,-110.9021,-110.9021,-100.8201
0.1528,-94.8853,-94.8853,-94.8853,-94.8853,-94.8853,-86.2594
0.1532,-77.4018,-77.4018,-77.4018,-77.4018,-77.4018,-70.3653
0.1536,-58.7218,-58.7218,-58.7218,-58.7218,-58.7218,-53.3835
0.154,-39.1342,-39.1342,-39.1342,-39.1342,-39.1342,-35.5766
0.1544,-18.9417,-18.9417,-18.9417,-18.9417,-18.9417,-17.2198
0.1548,1.5435,1.5435,1.5435,1.5435,1.5435,1.4032
0.1552,22.005,22.005,22.005,22.005,22.005,20.0045
0.1556,42.1263,42.1263,42.1263,42.1263,42.1263,38.2966
0.156,61.5964,61.5964,61.5964,61.5964,61.5964,55.9967
0.1564,80.1145,80.1145,80.1145,80.1145,80.1145,72.8313
0.1568,97.3942,97.3942,97.3942,97.3942,97.3942,88.5401
0.1572,113.1684,113.1684,113.1684,113.1684,113.1684,102.8804
0.1576,127.1934,127.1934,127.1934,127.1934,127.1934,115.6304
0.158,139.2524,139.2524,139.2524,139.2524,139.2524,126.593
0.1584,149.1588,149.1588,149.1588,149.1588,149.1588,135.599
0.1588,156.7598,156.7598,156.7598,156.7598,156.7598,142.5089
0.1592,161.9376,161.9376,161.9376,161.9376,161.9376,147.216
0.1596,164.6124,164.6124,164.6124,164.6124,164.6124,149.6476
0.16,164.7427,164.7427,164.7427,164.7427,164.7427,164.7427
0.1604,162.3266,162.3266,162.3266,162.3266,162.3266,162.3266
0.1608,157.4014,157.4014,157.4014,157.4014,157.4014,157.4014
0.1612,150.0431,150.0431,150.0431,150.0431,150.0431,150.0431
0.1616,140.3657,140.3657,140.3657,140.3657,140.3657,140.3657
0.162,128.5186,128.5186,128.5186,128.5186,128.5186,128.5186
0.1624,114.6849,114.6849,114.6849,114.6849,114.6849,114.6849
0.1628,99.0785,99.0785,99.0785,99.0785,99.0785,99.0785
0.1632,81.9407,81.9407,81.9407,81.9407,81.9407,81.9407
0.1636,63.5363,63.5363,63.5363,63.5363,63.5363,63.5363
0.164,44.1498,44.1498,44.1498,44.1498,44.1498,44.1498
0.1644,24.0809,24.0809,24.0809,24.0809,24.0809,24.0809
0.1648,3.6398,3.6398,3.6398,3.6398,3.6398,3.6398
0.1652,-16.8576,-16.8576,-16.8576,-16.8576,-16.8576,-16.8576
0.1656,-37.0945,-37.0945,-37.0945,-37.0945,-37.0945,-37.0945
0.166,-56.7579,-56.7579,-56.7579,-56.7579,-56.7579,-56.7579
0.1664,-75.5441,-75.5441,-75.5441,-75.5441,-75.5441,-75.5441
0.1668,-93.1625,-93.1625,-93.1625,-93.1625,-93.1625,-93.1625
0.1672,-109.3409,-109.3409,-109.3409,-109.3409,-109.3409,-109.3409
0.1676,-123.8292,-123.8292,-123.8292,-123.8292,-123.8292,-123.8292
0.168,-136.4035,-136.4035,-136.4035,-136.4035,-136.4035,-136.4035
0.1684,-146.8694,-146.8694,-146.8694,-146.8694,-146.8694,-146.8694
0.1688,-155.065,-155.065,-155.065,-155.065,-155.065,-155.065
0.1692,-160.8638,-160.8638,-160.8638,-160.8638,-160.8638,-160.8638
0.1696,-164.1761,-164.1761,-164.1761,-164.1761,-164.1761,-164.1761
0.17,-164.9507,-164.9507,-164.9507,-164.9507,-164.9507,-164.9507
0.1704,-163.1757,-163.1757,-163.1757,-163.1757,-163.1757,-163.1757
0.1708,-158.8784,-158.8784,-158.8784,-158.8784,-158.8784,-158.8784
0.1712,-152.1253,-152.1253,-152.1253,-152.1253,-152.1253,-152.1253
0.1716,-143.0207,-143.0207,-143.0207,-143.0207,-143.0207,-143.0207
0.172,-131.7055,-131.7055,-131.7055,-131.7055,-131.7055,-131.7055
0.1724,-118.3545,-118.3545,-118.3545,-118.3545,-118.3545,-118.3545
0.1728,-103.174,-103.174,-103.174,-103.174,-103.174,-103.174
0.1732,-86.3988,-86.3988,-86.3988,-86.3988,-86.3988,-86.3988
0.1736,-68.2881,-68.2881,-68.2881,-68.2881,-68.2881,-68.2881
0.174,-49.1218,-49.1218,-49.1218,-49.1218,-49.1218,-49.1218
0.1744,-29.1963,-29.1963,-29.1963,-29.1963,-29.1963,-29.1963
0.1748,-8.8195,-8.8195,-8.8195,-8.8195,-8.8195,-8.8195
0.1752,11.6937,11.6937,11.6937,11.6937,11.6937,11.6937
0.1756,32.0261,32.0261,32.0261,32.0261,32.0261,32.0261
0.176,51.8634,51.8634,51.8634,51.8634,51.8634,51.8634
0.1764,70.8991,70.8991,70.8991,70.8991,70.8991,70.8991
0.1768,88.8389,88.8389,88.8389,88.8389,88.8389,88.8389
0.1772,105.4056,105.4056,105.4056,105.4056,105.4056,105.4056
0.1776,120.3429,120.3429,120.3429,120.3429,120.3429,120.3429
0.178,133.4201,133.4201,133.4201,133.4201,133.4201,133.4201
0.1784,144.4349,144.4349,144.4349,144.4349,144.4349,144.4349
0.1788,153.2173,153.2173,153.2173,153.2173,153.2173,153.2173
0.1792,159.6313,159.6313,159.6313,159.6313,159.6313,159.6313
0.1796,163.5779,163.5779,163.5779,163.5779,163.5779,163.5779
0.18,164.996,164.996,164.996,164.996,164.996,164.996
0.1804,163.8637,163.8637,163.8637,163.8637,163.8637,163.8637
0.1808,160.1986,160.1986,160.1986,160.1986,160.1986,160.1986
0.1812,154.0573,154.0573,154.0573,154.0573,154.0573,154.0573
0.1816,145.5347,145.5347,145.5347,145.5347,145.5347,145.5347
0.182,134.7625,134.7625,134.7625,134.7625,134.7625,134.7625
0.1824,121.9073,121.9073,121.9073,121.9073,121.9073,121.9073
0.1828,107.1677,107.1677,107.1677,107.1677,107.1677,107.1677
0.1832,90.7716,90.7716,90.7716,90.7716,90.7716,90.7716
0.1836,72.9725,72.9725,72.9725,72.9725,72.9725,72.9725
0.184,54.0454,54.0454,54.0454,54.0454,54.0454,54.0454
0.1844,34.2829,34.2829,34.2829,34.2829,34.2829,34.2829
0.1848,13.9905,13.9905,13.9905,13.9905,13.9905,13.9905
0.1852,-6.5182,-6.5182,-6.5182,-6.5182,-6.5182,-6.5182
0.1856,-26.9261,-26.9261,-26.9261,-26.9261,-26.9261,-26.9261
0.186,-46.9178,-46.9178,-46.9178,-46.9178,-46.9178,-46.9178
0.1864,-66.1842,-66.1842,-66.1842,-66.1842,-66.1842,-66.1842
0.1868,-84.4277,-84.4277,-84.4277,-84.4277,-84.4277,-84.4277
0.1872,-101.3661,-101.3661,-101.3661,-101.3661,-101.3661,-101.3661
0.1876,-116.7378,-116.7378,-116.7378,-116.7378,-116.7378,-116.7378
0.188,-130.3049,-130.3049,-130.3049,-130.3049,-130.3049,-130.3049
0.1884,-141.858,-141.858,-141.858,-141.858,-141.858,-141.858
0.1888,-151.2183,-151.2183,-151.2183,-151.2183,-151.2183,-151.2183
0.1892,-158.2412,-158.2412,-158.2412,-158.2412,-158.2412,-158.2412
0.1896,-162.8181,-162.8181,-162.8181,-162.8181,-162.8181,-162.8181
0.19,-164.8784,-164.8784,-164.8784,-164.8784,-164.8784,-164.8784
0.1904,-164.3901,-164.3901,-164.3901,-164.3901,-164.3901,-164.3901
0.1908,-161.3607,-161.3607,-161.3607,-161.3607,-161.3607,-161.3607
0.1912,-155.8372,-155.8372,-155.8372,-155.8372,-155.8372,-155.8372
0.1916,-147.9049,-147.9049,-147.9049,-147.9049,-147.9049,-147.9049
0.192,-137.6865,-137.6865,-137.6865,-137.6865,-137.6865,-137.6865
0.1924,-125.3397,-125.3397,-125.3397,-125.3397,-125.3397,-125.3397
0.1928,-111.0556,-111.0556,-111.0556,-111.0556,-111.0556,-111.0556
0.1932,-95.0548,-95.0548,-95.0548,-95.0548,-95.0548,-95.0548
0.1936,-77.5848,-77.5848,-77.5848,-77.5848,-77.5848,-77.5848
0.194,-58.9156,-58.9156,-58.9156,-58.9156,-58.9156,-58.9156
0.1944,-39.3356,-39.3356,-39.3356,-39.3356,-39.3356,-39.3356
0.1948,-19.1477,-19.1477,-19.1477,-19.1477,-19.1477,-19.1477
0.1952,1.3362,1.3362,1.3362,1.3362,1.3362,1.3362
0.1956,21.7995,21.7995,21.7995,21.7995,21.7995,21.7995
0.196,41.9258,41.9258,41.9258,41.9258,41.9258,41.9258
0.1964,61.404,61.404,61.404,61.404,61.404,61.404
0.1968,79.9331,79.9331,79.9331,79.9331,79.9331,79.9331
0.1972,97.2267,97.2267,97.2267,97.2267,97.2267,97.2267
0.1976,113.0174,113.0174,113.0174,113.0174,113.0174,113.0174
0.198,127.0612,127.0612,127.0612,127.0612,127.0612,127.0612
0.1984,139.141,139.141,139.141,139.141,139.141,139.141
0.1988,149.0701,149.0701,149.0701,149.0701,149.0701,149.0701
0.1992,156.6949,156.6949,156.6949,156.6949,156.6949,156.6949
0.1996,161.8977,161.8977,161.8977,161.8977,161.8977,161.8977
0.2,164.5981,164.5981,164.5981,164.5981,164.5981,164.5981
0.2004,164.7542,164.7542,164.7542,164.7542,164.7542,164.7542
0.2008,162.3636,162.3636,162.3636,162.3636,162.3636,162.3636
0.2012,157.4634,157.4634,157.4634,157.4634,157.4634,157.4634
0.2016,150.1293,150.1293,150.1293,150.1293,150.1293,150.1293
0.202,140.4746,140.4746,140.4746,140.4746,140.4746,140.4746
0.2024,128.6485,128.6485,128.6485,128.6485,128.6485,128.6485
0.2028,114.8339,114.8339,114.8339,114.8339,114.8339,114.8339
0.2032,99.2443,99.2443,99.2443,99.2443,99.2443,99.2443
0.2036,82.1206,82.1206,82.1206,82.1206,82.1206,82.1206
0.204,63.7276,63.7276,63.7276,63.7276,63.7276,63.7276
0.2044,44.3496,44.3496,44.3496,44.3496,44.3496,44.3496
0.2048,24.286,24.286,24.286,24.286,24.286,24.286
0.2052,3.8471,3.8471,3.8471,3.8471,3.8471,3.8471
0.2056,-16.6514,-16.6514,-16.6514,-16.6514,-16.6514,-16.6514
0.206,-36.8924,-36.8924,-36.8924,-36.8924,-36.8924,-36.8924
0.2064,-56.5632,-56.5632,-56.5632,-56.5632,-56.5632,-56.5632
0.2068,-75.3597,-75.3597,-75.3597,-75.3597,-75.3597,-75.3597
0.2072,-92.9913,-92.9913,-92.9913,-92.9913,-92.9913,-92.9913
0.2076,-109.1856,-109.1856,-109.1856,-109.1856,-109.1856,-109.1856
0.208,-123.6921,-123.6921,-123.6921,-123.6921,-123.6921,-123.6921
0.2084,-136.2867,-136.2867,-136.2867,-136.2867,-136.2867,-136.2867
0.2088,-146.7748,-146.7748,-146.7748,-146.7748,-146.7748,-146.7748
0.2092,-154.9941,-154.9941,-154.9941,-154.9941,-154.9941,-154.9941
0.2096,-160.8176,-160.8176,-160.8176,-160.8176,-160.8176,-160.8176
0.21,-164.1553,-164.1553,-164.1553,-164.1553,-164.1553,-164.1553
0.2104,-164.9557,-164.9557,-164.9557,-164.9557,-164.9557,-164.9557
0.2108,-163.2063,-163.2063,-163.2063,-163.2063,-163.2063,-163.2063
0.2112,-158.9342,-158.9342,-158.9342,-158.9342,-158.9342,-158.9342
0.2116,-152.2054,-152.2054,-152.2054,-152.2054,-152.2054,-152.2054
0.212,-143.124,-143.124,-143.124,-143.124,-143.124,-143.124
0.2124,-131.8303,-131.8303,-131.8303,-131.8303,-131.8303,-131.8303
0.2128,-118.4989,-118.4989,-118.4989,-118.4989,-118.4989,-118.4989
0.2132,-103.3358,-103.3358,-103.3358,-103.3358,-103.3358,-103.3358
0.2136,-86.5754,-86.5754,-86.5754,-86.5754,-86.5754,-86.5754
0.214,-68.4768,-68.4768,-68.4768,-68.4768,-68.4768,-68.4768
0.2144,-49.3197,-49.3197,-49.3197,-49.3197,-49.3197,-49.3197
0.2148,-29.4004,-29.4004,-29.4004,-29.4004,-29.4004,-29.4004
0.2152,-9.0265,-9.0265,-9.0265,-9.0265,-9.0265,-9.0265
0.2156,11.4868,11.4868,11.4868,11.4868,11.4868,11.4868
0.216,31.8226,31.8226,31.8226,31.8226,31.8226,31.8226
0.2164,51.6666,51.6666,51.6666,51.6666,51.6666,51.6666
0.2168,70.7119,70.7119,70.7119,70.7119,70.7119,70.7119
0.2172,88.6642,88.6642,88.6642,88.6642,88.6642,88.6642
0.2176,105.2459,105.2459,105.2459,105.2459,105.2459,105.2459
0.218,120.2009,120.2009,120.2009,120.2009,120.2009,120.2009
0.2184,133.298,133.298,133.298,133.298,133.298,133.298
0.2188,144.3346,144.3346,144.3346,144.3346,144.3346,144.3346
0.2192,153.1402,153.1402,153.1402,153.1402,153.1402,153.1402
0.2196,159.5787,159.5787,159.5787,159.5787,159.5787,159.5787
0.22,163.5506,163.5506,163.5506,163.5506,163.5506,163.5506
0.2204,164.9944,164.9944,164.9944,164.9944,164.9944,164.9944
0.2208,163.8879,163.8879,163.8879,163.8879,163.8879,163.8879
0.2212,160.2481,160.2481,160.2481,160.2481,160.2481,160.2481
0.2216,154.1314,154.1314,154.1314,154.1314,154.1314,154.1314
0.222,145.6322,145.6322,145.6322,145.6322,145.6322,145.6322
0.2224,134.882,134.882,134.882,134.882,134.882,134.882
0.2228,122.0469,122.0469,122.0469,122.0469,122.0469,122.0469
0.2232,107.3253,107.3253,107.3253,107.3253,107.3253,107.3253
0.2236,90.9447,90.9447,90.9447,90.9447,90.9447,90.9447
0.224,73.1584,73.1584,73.1584,73.1584,73.1584,73.1584
0.2244,54.2412,54.2412,54.2412,54.2412,54.2412,54.2412
0.2248,34.4857,34.4857,34.4857,34.4857,34.4857,34.4857
0.2252,14.1971,14.1971,14.1971,14.1971,14.1971,14.1971
0.2256,-6.311,-6.311,-6.311,-6.311,-6.311,-6.311
0.226,-26.7215,-26.7215,-26.7215,-26.7215,-26.7215,-26.7215
0.2264,-46.7189,-46.7189,-46.7189,-46.7189,-46.7189,-46.7189
0.2268,-65.9943,-65.9943,-65.9943,-65.9943,-65.9943,-65.9943
0.2272,-84.2495,-84.2495,-84.2495,-84.2495,-84.2495,-84.2495
0.2276,-101.2025,-101.2025,-101.2025,-101.2025,-101.2025,-101.2025
0.228,-116.5911,-116.5911,-116.5911,-116.5911,-116.5911,-116.5911
0.2284,-130.1776,-130.1776,-130.1776,-130.1776,-130.1776,-130.1776
0.2288,-141.752,-141.752,-141.752,-141.752,-141.752,-141.752
0.2292,-151.1352,-151.1352,-151.1352,-151.1352,-151.1352,-151.1352
0.2296,-158.1823,-158.1823,-158.1823,-158.1823,-158.1823,-158.1823
0.23,-162.7844,-162.7844,-162.7844,-162.7844,-162.7844,-162.7844
0.2304,-164.8703,-164.8703,-164.8703,-164.8703,-164.8703,-164.8703
0.2308,-164.4077,-164.4077,-164.4077,-164.4077,-164.4077,-164.4077
0.2312,-161.4039,-161.4039,-161.4039,-161.4039,-161.4039,-161.4039
0.2316,-155.9053,-155.9053,-155.9053,-155.9053,-155.9053,-155.9053
0.232,-147.9967,-147.9967,-147.9967,-147.9967,-147.9967,-147.9967
0.2324,-137.8006,-137.8006,-137.8006,-137.8006,-137.8006,-137.8006
0.2328,-125.4745,-125.4745,-125.4745,-125.4745,-125.4745,-125.4745
0.2332,-111.2088,-111.2088,-111.2088,-111.2088,-111.2088,-111.2088
0.2336,-95.2243,-95.2243,-95.2243,-95.2243,-95.2243,-95.2243
0.234,-77.7678,-77.7678,-77.7678,-77.7678,-77.7678,-77.7678
0.2344,-59.1092,-59.1092,-59.1092,-59.1092,-59.1092,-59.1092
0.2348,-39.537,-39.537,-39.537,-39.537,-39.537,-39.537
0.2352,-19.3536,-19.3536,-19.3536,-19.3536,-19.3536,-19.3536
0.2356,1.1289,1.1289,1.1289,1.1289,1.1289,1.1289
0.236,21.5939,21.5939,21.5939,21.5939,21.5939,21.5939
0.2364,41.7252,41.7252,41.7252,41.7252,41.7252,41.7252
0.2368,61.2115,61.2115,61.2115,61.2115,61.2115,61.2115
0.2372,79.7517,79.7517,79.7517,79.7517,79.7517,79.7517
0.2376,97.0591,97.0591,97.0591,97.0591,97.0591,97.0591
0.238,112.8663,112.8663,112.8663,112.8663,112.8663,112.8663
0.2384,126.9288,126.9288,126.9288,126.9288,126.9288,126.9288
0.2388,139.0295,139.0295,139.0295,139.0295,139.0295,139.0295
0.2392,148.9811,148.9811,148.9811,148.9811,148.9811,148.9811
0.2396,156.6299,156.6299,156.6299,156.6299,156.6299,156.6299
0.24,161.8576,161.8576,161.8576,161.8576,161.8576,161.8576
0.2404,164.5835,164.5835,164.5835,164.5835,164.5835,164.5835
0.2408,164.7654,164.7654,164.7654,164.7654,164.7654,164.7654
0.2412,162.4004,162.4004,162.4004,162.4004,162.4004,162.4004
0.2416,157.5253,157.5253,157.5253,157.5253,157.5253,157.5253
0.242,150.2152,150.2152,150.2152,150.2152,150.2152,150.2152
0.2424,140.5832,140.5832,140.5832,140.5832,140.5832,140.5832
0.2428,128.7782,128.7782,128.7782,128.7782,128.7782,128.7782
0.2432,114.9827,114.9827,114.9827,114.9827,114.9827,114.9827
0.2436,99.4098,99.4098,99.4098,99.4098,99.4098,99.4098
0.244,82.3004,82.3004,82.3004,82.3004,82.3004,82.3004
0.2444,63.9188,63.9188,63.9188,63.9188,63.9188,63.9188
0.2448,44.5493,44.5493,44.5493,44.5493,44.5493,44.5493
0.2452,24.4911,24.4911,24.4911,24.4911,24.4911,24.4911
0.2456,4.0543,4.0543,4.0543,4.0543,4.0543,4.0543
0.246,-16.4451,-16.4451,-16.4451,-16.4451,-16.4451,-16.4451
0.2464,-36.6903,-36.6903,-36.6903,-36.6903,-36.6903,-36.6903
0.2468,-56.3684,-56.3684,-56.3684,-56.3684,-56.3684,-56.3684
0.2472,-75.1752,-75.1752,-75.1752,-75.1752,-75.1752,-75.1752
0.2476,-92.82,-92.82,-92.82,-92.82,-92.82,-92.82
0.248,-109.03,-109.03,-109.03,-109.03,-109.03,-109.03
0.2484,-123.5548,-123.5548,-123.5548,-123.5548,-123.5548,-123.5548
0.2488,-136.1698,-136.1698,-136.1698,-136.1698,-136.1698,-136.1698
0.2492,-146.6799,-146.6799,-146.6799,-146.6799,-146.6799,-146.6799
0.2496,-154.9228,-154.9228,-154.9228,-154.9228,-154.9228,-154.9228
0.25,-160.7711,-160.7711,-160.7711,-160.7711,-160.7711,-160.7711
0.2504,-164.1342,-164.1342,-164.1342,-164.1342,-164.1342,-164.1342
0.2508,-164.9604,-164.9604,-164.9604,-164.9604,-164.9604,-164.9604
0.2512,-163.2367,-163.2367,-163.2367,-163.2367,-163.2367,-163.2367
0.2516,-158.9898,-158.9898,-158.9898,-158.9898,-158.9898,-158.9898
0.252,-152.2854,-152.2854,-152.2854,-152.2854,-152.2854,-152.2854
0.2524,-143.2271,-143.2271,-143.2271,-143.2271,-143.2271,-143.2271
0.2528,-131.9549,-131.9549,-131.9549,-131.9549,-131.9549,-131.9549
0.2532,-118.643,-118.643,-118.643,-118.643,-118.643,-118.643
0.2536,-103.4973,-103.4973,-103.4973,-103.4973,-103.4973,-103.4973
0.254,-86.7518,-86.7518,-86.7518,-86.7518,-86.7518,-86.7518
0.2544,-68.6654,-68.6654,-68.6654,-68.6654,-68.6654,-68.6654
0.2548,-49.5176,-49.5176,-49.5176,-49.5176,-49.5176,-49.5176
0.2552,-29.6044,-29.6044,-29.6044,-29.6044,-29.6044,-29.6044
0.2556,-9.2336,-9.2336,-9.2336,-9.2336,-9.2336,-9.2336
0.256,11.28,11.28,11.28,11.28,11.28,11.28
0.2564,31.6192,31.6192,31.6192,31.6192,31.6192,31.6192
0.2568,51.4696,51.4696,51.4696,51.4696,51.4696,51.4696
0.2572,70.5245,70.5245,70.5245,70.5245,70.5245,70.5245
0.2576,88.4892,88.4892,88.4892,88.4892,88.4892,88.4892
0.258,105.0862,105.0862,105.0862,105.0862,105.0862,105.0862
0.2584,120.0588,120.0588,120.0588,120.0588,120.0588,120.0588
0.2588,133.1757,133.1757,133.1757,133.1757,133.1757,133.1757
0.2592,144.234,144.234,144.234,144.234,144.234,144.234
0.2596,153.0629,153.0629,153.0629,153.0629,153.0629,153.0629
0.26,159.5259,159.5259,159.5259,159.5259,159.5259,159.5259
0.2604,163.523,163.523,163.523,163.523,163.523,163.523
0.2608,164.9926,164.9926,164.9926,164.9926,164.9926,164.9926
0.2612,163.9118,163.9118,163.9118,163.9118,163.9118,163.9118
0.2616,160.2974,160.2974,160.2974,160.2974,160.2974,160.2974
0.262,154.2053,154.2053,154.2053,154.2053,154.2053,154.2053
0.2624,145.7296,145.7296,145.7296,145.7296,145.7296,145.7296
0.2628,135.0013,135.0013,135.0013,135.0013,135.0013,135.0013
0.2632,122.1863,122.1863,122.1863,122.1863,122.1863,122.1863
0.2636,107.4827,107.4827,107.4827,107.4827,107.4827,107.4827
0.264,91.1176,91.1176,91.1176,91.1176,91.1176,91.1176
0.2644,73.3442,73.3442,73.3442,73.3442,73.3442,73.3442
0.2648,54.437,54.437,54.437,54.437,54.437,54.437
0.2652,34.6884,34.6884,34.6884,34.6884,34.6884,34.6884
0.2656,14.4036,14.4036,14.4036,14.4036,14.4036,14.4036
0.266,-6.1038,-6.1038,-6.1038,-6.1038,-6.1038,-6.1038
0.2664,-26.5168,-26.5168,-26.5168,-26.5168,-26.5168,-26.5168
0.2668,-46.52,-46.52,-46.52,-46.52,-46.52,-46.52
0.2672,-65.8042,-65.8042,-65.8042,-65.8042,-65.8042,-65.8042
0.2676,-84.0711,-84.0711,-84.0711,-84.0711,-84.0711,-84.0711
0.268,-101.0386,-101.0386,-101.0386,-101.0386,-101.0386,-101.0386
0.2684,-116.4443,-116.4443,-116.4443,-116.4443,-116.4443,-116.4443
0.2688,-130.0501,-130.0501,-130.0501,-130.0501,-130.0501,-130.0501
0.2692,-141.6457,-141.6457,-141.6457,-141.6457,-141.6457,-141.6457
0.2696,-151.0519,-151.0519,-151.0519,-151.0519,-151.0519,-151.0519
0.27,-158.1232,-158.1232,-158.1232,-158.1232,-158.1232,-158.1232
0.2704,-162.7504,-162.7504,-162.7504,-162.7504,-162.7504,-162.7504
0.2708,-164.8619,-164.8619,-164.8619,-164.8619,-164.8619,-164.8619
0.2712,-164.4252,-164.4252,-164.4252,-164.4252,-164.4252,-164.4252
0.2716,-161.4469,-161.4469,-161.4469,-161.4469,-161.4469,-161.4469
0.272,-155.973,-155.973,-155.973,-155.973,-155.973,-155.973
0.2724,-148.0883,-148.0883,-148.0883,-148.0883,-148.0883,-148.0883
0.2728,-137.9145,-137.9145,-137.9145,-137.9145,-137.9145,-137.9145
0.2732,-125.609,-125.609,-125.609,-125.609,-125.609,-125.609
0.2736,-111.3619,-111.3619,-111.3619,-111.3619,-111.3619,-111.3619
0.274,-95.3935,-95.3935,-95.3935,-95.3935,-95.3935,-95.3935
0.2744,-77.9506,-77.9506,-77.9506,-77.9506,-77.9506,-77.9506
0.2748,-59.3027,-59.3027,-59.3027,-59.3027,-59.3027,-59.3027
0.2752,-39.7383,-39.7383,-39.7383,-39.7383,-39.7383,-39.7383
0.2756,-19.5595,-19.5595,-19.5595,-19.5595,-19.5595,-19.5595
0.276,0.9215,0.9215,0.9215,0.9215,0.9215,0.9215
0.2764,21.3883,21.3883,21.3883,21.3883,21.3883,21.3883
0.2768,41.5246,41.5246,41.5246,41.5246,41.5246,41.5246
0.2772,61.0189,61.0189,61.0189,61.0189,61.0189,61.0189
0.2776,79.5701,79.5701,79.5701,79.5701,79.5701,79.5701
0.278,96.8914,96.8914,96.8914,96.8914,96.8914,96.8914
0.2784,112.7149,112.7149,112.7149,112.7149,112.7149,112.7149
0.2788,126.7963,126.7963,126.7963,126.7963,126.7963,126.7963
0.2792,138.9177,138.9177,138.9177,138.9177,138.9177,138.9177
0.2796,148.8918,148.8918,148.8918,148.8918,148.8918,148.8918
0.28,156.5645,156.5645,156.5645,156.5645,156.5645,156.5645
0.2804,161.8172,161.8172,161.8172,161.8172,161.8172,161.8172
0.2808,164.5686,164.5686,164.5686,164.5686,164.5686,164.5686
0.2812,164.7763,164.7763,164.7763,164.7763,164.7763,164.7763
0.2816,162.437,162.437,162.437,162.437,162.437,162.437
0.282,157.5868,157.5868,157.5868,157.5868,157.5868,157.5868
0.2824,150.3008,150.3008,150.3008,150.3008,150.3008,150.3008
0.2828,140.6916,140.6916,140.6916,140.6916,140.6916,140.6916
0.2832,128.9077,128.9077,128.9077,128.9077,128.9077,128.9077
0.2836,115.1313,115.1313,115.1313,115.1313,115.1313,115.1313
0.284,99.5752,99.5752,99.5752,99.5752,99.5752,99.5752
0.2844,82.48,82.48,82.48,82.48,82.48,82.48
0.2848,64.1099,64.1099,64.1099,64.1099,64.1099,64.1099
0.2852,44.7489,44.7489,44.7489,44.7489,44.7489,44.7489
0.2856,24.6961,24.6961,24.6961,24.6961,24.6961,24.6961
0.286,4.2616,4.2616,4.2616,4.2616,4.2616,4.2616
0.2864,-16.2387,-16.2387,-16.2387,-16.2387,-16.2387,-16.2387
0.2868,-36.4881,-36.4881,-36.4881,-36.4881,-36.4881,-36.4881
0.2872,-56.1735,-56.1735,-56.1735,-56.1735,-56.1735,-56.1735
0.2876,-74.9905,-74.9905,-74.9905,-74.9905,-74.9905,-74.9905
0.288,-92.6485,-92.6485,-92.6485,-92.6485,-92.6485,-92.6485
0.2884,-108.8743,-108.8743,-108.8743,-108.8743,-108.8743,-108.8743
0.2888,-123.4173,-123.4173,-123.4173,-123.4173,-123.4173,-123.4173
0.2892,-136.0526,-136.0526,-136.0526,-136.0526,-136.0526,-136.0526
0.2896,-146.5848,-146.5848,-146.5848,-146.5848,-146.5848,-146.5848
0.29,-154.8513,-154.8513,-154.8513,-154.8513,-154.8513,-154.8513
0.2904,-160.7243,-160.7243,-160.7243,-160.7243,-160.7243,-160.7243
0.2908,-164.1129,-164.1129,-164.1129,-164.1129,-164.1129,-164.1129
0.2912,-164.9648,-164.9648,-164.9648,-164.9648,-164.9648,-164.9648
0.2916,-163.2668,-163.2668,-163.2668,-163.2668,-163.2668,-163.2668
0.292,-159.0451,-159.0451,-159.0451,-159.0451,-159.0451,-159.0451
0.2924,-152.3651,-152.3651,-152.3651,-152.3651,-152.3651,-152.3651
0.2928,-143.3299,-143.3299,-143.3299,-143.3299,-143.3299,-143.3299
0.2932,-132.0793,-132.0793,-132.0793,-132.0793,-132.0793,-132.0793
0.2936,-118.787,-118.787,-118.787,-118.787,-118.787,-118.787
0.294,-103.6587,-103.6587,-103.6587,-103.6587,-103.6587,-103.6587
0.2944,-86.9281,-86.9281,-86.9281,-86.9281,-86.9281,-86.9281
0.2948,-68.8539,-68.8539,-68.8539,-68.8539,-68.8539,-68.8539
0.2952,-49.7153,-49.7153,-49.7153,-49.7153,-49.7153,-49.7153
0.2956,-29.8083,-29.8083,-29.8083,-29.8083,-29.8083,-29.8083
0.296,-9.4406,-9.4406,-9.4406,-9.4406,-9.4406,-9.4406
0.2964,11.0731,11.0731,11.0731,11.0731,11.0731,11.0731
0.2968,31.4156,31.4156,31.4156,31.4156,31.4156,31.4156
0.2972,51.2726,51.2726,51.2726,51.2726,51.2726,51.2726
0.2976,70.337,70.337,70.337,70.337,70.337,70.337
0.298,88.3141,88.3141,88.3141,88.3141,88.3141,88.3141
