time(s),1.33%,2.33%,3.33%,4.33%,5.33%,6.33%
0.0292,-141.2977,-140.0339,-138.7701,-137.5063,-136.2425,-134.9787
0.0296,-134.6,-133.4222,-132.2443,-131.0664,-129.8885,-128.7106
0.03,-125.8327,-124.7993,-123.7659,-122.7324,-121.699,-120.6656
0.0304,-115.1267,-114.2883,-113.45,-112.6116,-111.7733,-110.9349
0.0308,-102.642,-102.0397,-101.4375,-100.8353,-100.233,-99.6308
0.0312,-88.5657,-88.2296,-87.8934,-87.5572,-87.2211,-86.8849
0.0316,-73.1094,-73.0571,-73.0048,-72.9525,-72.9003,-72.848
0.032,-56.5055,-56.742,-56.9786,-57.2151,-57.4516,-57.6881
0.0324,-39.0044,-39.5214,-40.0383,-40.5552,-41.0722,-41.5891
0.0328,-20.8702,-21.646,-22.4218,-23.1976,-23.9734,-24.7491
0.0332,-2.3774,-3.3776,-4.3777,-5.3779,-6.3781,-7.3782
0.0336,16.1937,15.0156,13.8376,12.6595,11.4814,10.3033
0.034,34.5608,33.262,31.9631,30.6643,29.3655,28.0666
0.0344,52.4437,51.0902,49.7368,48.3834,47.03,45.6766
0.0348,69.5681,68.2331,66.8981,65.563,64.228,62.893
0.0352,85.6698,84.4302,83.1907,81.9511,80.7115,79.472
0.0356,100.498,99.4317,98.3654,97.299,96.2327,95.1664
0.036,113.8182,112.9999,112.1815,111.3631,110.5448,109.7264
0.0364,125.4154,124.912,124.4086,123.9052,123.4018,122.8983
0.0368,135.0961,134.9616,134.8272,134.6928,134.5583,134.4239
0.0372,142.6903,142.9601,143.2299,143.4997,143.7695,144.0393
0.0376,148.0537,148.7383,149.4228,150.1074,150.7919,151.4765
0.038,151.0703,152.1498,153.2293,154.3088,155.3883,156.4678
0.0384,151.6555,153.076,154.4966,155.9172,157.3377,158.7583
0.0388,149.7606,151.4335,153.1063,154.7792,156.452,158.1249
0.0392,145.3795,147.1847,148.9899,150.7951,152.6003,154.4055
0.0396,138.5545,140.3499,142.1453,143.9406,145.736,147.5314
0.04,129.382,131.0172,132.6524,134.2876,135.9228,137.5579
0.0404,118.0151,119.3486,120.682,122.0154,123.3489,124.6823
0.0408,104.6614,105.5775,106.4937,107.4098,108.326,109.2421
0.0412,89.5758,89.9991,90.4223,90.8456,91.2689,91.6921
0.0416,73.0497,72.9525,72.8553,72.7581,72.6609,72.5637
0.042,55.3979,54.8017,54.2054,53.6091,53.0128,52.4165
0.0424,36.9462,35.9157,34.8851,33.8546,32.824,31.7935
0.0428,18.0206,16.6538,15.287,13.9202,12.5534,11.1866
0.0432,-1.0602,-2.6447,-4.2292,-5.8137,-7.3981,-8.9826
0.0436,-19.9896,-21.6656,-23.3415,-25.0175,-26.6934,-28.3694
0.044,-38.4761,-40.1212,-41.7662,-43.4112,-45.0562,-46.7012
0.0444,-56.2448,-57.7495,-59.2541,-60.7587,-62.2633,-63.7679
0.0448,-73.0382,-74.3124,-75.5865,-76.8606,-78.1348,-79.4089
0.0452,-88.6173,-89.5939,-90.5705,-91.5471,-92.5237,-93.5003
0.0456,-102.7627,-103.3992,-104.0357,-104.6722,-105.3087,-105.9452
0.046,-115.2761,-115.5539,-115.8317,-116.1095,-116.3872,-116.665
0.0464,-125.9821,-125.9048,-125.8274,-125.7501,-125.6727,-125.5954
0.0468,-134.7302,-134.3208,-133.9113,-133.5018,-133.0923,-132.6828
0.0472,-141.397,-140.6945,-139.9919,-139.2894,-138.5868,-137.8843
0.0476,-145.8878,-144.9439,-143.9999,-143.056,-142.112,-141.1681
0.048,-148.1388,-147.0141,-145.8894,-144.7647,-143.64,-142.5153
0.0484,-148.1179,-146.8786,-145.6393,-144.4001,-143.1608,-141.9215
0.0488,-145.8261,-144.5407,-143.2553,-141.9699,-140.6845,-139.3991
0.0492,-141.2977,-140.0339,-138.7701,-137.5063,-136.2425,-134.9787
0.0496,-134.6,-133.4222,-132.2443,-131.0664,-129.8885,-128.7106
0.05,-125.8327,-124.7993,-123.7659,-122.7324,-121.699,-120.6656
0.0504,-115.1267,-114.2883,-113.45,-112.6116,-111.7733,-110.9349
0.0508,-102.642,-102.0397,-101.4375,-100.8353,-100.233,-99.6308
0.0512,-88.5657,-88.2296,-87.8934,-87.5572,-87.2211,-86.8849
0.0516,-73.1094,-73.0571,-73.0048,-72.9525,-72.9003,-72.848
0.052,-56.5055,-56.742,-56.9786,-57.2151,-57.4516,-57.6881
0.0524,-39.0044,-39.5214,-40.0383,-40.5552,-41.0722,-41.5891
0.0528,-20.8702,-21.646,-22.4218,-23.1976,-23.9734,-24.7491
0.0532,-2.3774,-3.3776,-4.3777,-5.3779,-6.3781,-7.3782
0.0536,16.1937,15.0156,13.8376,12.6595,11.4814,10.3033
0.054,34.5608,33.262,31.9631,30.6643,29.3655,28.0666
0.0544,52.4437,51.0902,49.7368,48.3834,47.03,45.6766
0.0548,69.5681,68.2331,66.8981,65.563,64.228,62.893
0.0552,85.6698,84.4302,83.1907,81.9511,80.7115,79.472
0.0556,100.498,99.4317,98.3654,97.299,96.2327,95.1664
0.056,113.8182,112.9999,112.1815,111.3631,110.5448,109.7264
0.0564,125.4154,124.912,124.4086,123.9052,123.4018,122.8983
0.0568,135.0961,134.9616,134.8272,134.6928,134.5583,134.4239
0.0572,142.6903,142.9601,143.2299,143.4997,143.7695,144.0393
0.0576,148.0537,148.7383,149.4228,150.1074,150.7919,151.4765
0.058,151.0703,152.1498,153.2293,154.3088,155.3883,156.4678
0.0584,151.6555,153.076,154.4966,155.9172,157.3377,158.7583
0.0588,149.7606,151.4335,153.1063,154.7792,156.452,158.1249
0.0592,145.3795,147.1847,148.9899,150.7951,152.6003,154.4055
0.0596,138.5545,140.3499,142.1453,143.9406,145.736,147.5314
0.06,129.382,131.0172,132.6524,134.2876,135.9228,137.5579
0.0604,118.0151,119.3486,120.682,122.0154,123.3489,124.6823
0.0608,104.6614,105.5775,106.4937,107.4098,108.326,109.2421
0.0612,89.5758,89.9991,90.4223,90.8456,91.2689,91.6921
0.0616,73.0497,72.9525,72.8553,72.7581,72.6609,72.5637
0.062,55.3979,54.8017,54.2054,53.6091,53.0128,52.4165
0.0624,36.9462,35.9157,34.8851,33.8546,32.824,31.7935
0.0628,18.0206,16.6538,15.287,13.9202,12.5534,11.1866
0.0632,-1.0602,-2.6447,-4.2292,-5.8137,-7.3981,-8.9826
0.0636,-19.9896,-21.6656,-23.3415,-25.0175,-26.6934,-28.3694
0.064,-38.4761,-40.1212,-41.7662,-43.4112,-45.0562,-46.7012
0.0644,-56.2448,-57.7495,-59.2541,-60.7587,-62.2633,-63.7679
0.0648,-73.0382,-74.3124,-75.5865,-76.8606,-78.1348,-79.4089
0.0652,-88.6173,-89.5939,-90.5705,-91.5471,-92.5237,-93.5003
0.0656,-102.7627,-103.3992,-104.0357,-104.6722,-105.3087,-105.9452
0.066,-115.2761,-115.5539,-115.8317,-116.1095,-116.3872,-116.665
0.0664,-125.9821,-125.9048,-125.8274,-125.7501,-125.6727,-125.5954
0.0668,-134.7302,-134.3208,-133.9113,-133.5018,-133.0923,-132.6828
0.0672,-141.397,-140.6945,-139.9919,-139.2894,-138.5868,-137.8843
0.0676,-145.8878,-144.9439,-143.9999,-143.056,-142.112,-141.1681
0.068,-148.1388,-147.0141,-145.8894,-144.7647,-143.64,-142.5153
0.0684,-148.1179,-146.8786,-145.6393,-144.4001,-143.1608,-141.9215
0.0688,-145.8261,-144.5407,-143.2553,-141.9699,-140.6845,-139.3991
0.0692,-141.2977,-140.0339,-138.7701,-137.5063,-136.2425,-134.9787
0.0696,-134.6,-133.4222,-132.2443,-131.0664,-129.8885,-128.7106
0.07,-125.8327,-124.7993,-123.7659,-122.7324,-121.699,-120.6656
0.0704,-115.1267,-114.2883,-113.45,-112.6116,-111.7733,-110.9349
0.0708,-102.642,-102.0397,-101.4375,-100.8353,-100.233,-99.6308
0.0712,-88.5657,-88.2296,-87.8934,-87.5572,-87.2211,-86.8849
0.0716,-73.1094,-73.0571,-73.0048,-72.9525,-72.9003,-72.848
0.072,-56.5055,-56.742,-56.9786,-57.2151,-57.4516,-57.6881
0.0724,-39.0044,-39.5214,-40.0383,-40.5552,-41.0722,-41.5891
0.0728,-20.8702,-21.646,-22.4218,-23.1976,-23.9734,-24.7491
0.0732,-2.3774,-3.3776,-4.3777,-5.3779,-6.3781,-7.3782
0.0736,16.1937,15.0156,13.8376,12.6595,11.4814,10.3033
0.074,34.5608,33.262,31.9631,30.6643,29.3655,28.0666
0.0744,52.4437,51.0902,49.7368,48.3834,47.03,45.6766
0.0748,69.5681,68.2331,66.8981,65.563,64.228,62.893
0.0752,85.6698,84.4302,83.1907,81.9511,80.7115,79.472
0.0756,100.498,99.4317,98.3654,97.299,96.2327,95.1664
0.076,113.8182,112.9999,112.1815,111.3631,110.5448,109.7264
0.0764,125.4154,124.912,124.4086,123.9052,123.4018,122.8983
0.0768,135.0961,134.9616,134.8272,134.6928,134.5583,134.4239
0.0772,142.6903,142.9601,143.2299,143.4997,143.7695,144.0393
0.0776,148.0537,148.7383,149.4228,150.1074,150.7919,151.4765
0.078,151.0703,152.1498,153.2293,154.3088,155.3883,156.4678
0.0784,151.6555,153.076,154.4966,155.9172,157.3377,158.7583
0.0788,149.7606,151.4335,153.1063,154.7792,156.452,158.1249
0.0792,145.3795,147.1847,148.9899,150.7951,152.6003,154.4055
0.0796,138.5545,140.3499,142.1453,143.9406,145.736,147.5314
0.08,129.382,131.0172,132.6524,134.2876,135.9228,137.5579
0.0804,118.0151,119.3486,120.682,122.0154,123.3489,124.6823
0.0808,104.6614,105.5775,106.4937,107.4098,108.326,109.2421
0.0812,89.5758,89.9991,90.4223,90.8456,91.2689,91.6921
0.0816,73.0497,72.9525,72.8553,72.7581,72.6609,72.5637
0.082,55.3979,54.8017,54.2054,53.6091,53.0128,52.4165
0.0824,36.9462,35.9157,34.8851,33.8546,32.824,31.7935
0.0828,18.0206,16.6538,15.287,13.9202,12.5534,11.1866
0.0832,-1.0602,-2.6447,-4.2292,-5.8137,-7.3981,-8.9826
0.0836,-19.9896,-21.6656,-23.3415,-25.0175,-26.6934,-28.3694
0.084,-38.4761,-40.1212,-41.7662,-43.4112,-45.0562,-46.7012
0.0844,-56.2448,-57.7495,-59.2541,-60.7587,-62.2633,-63.7679
0.0848,-73.0382,-74.3124,-75.5865,-76.8606,-78.1348,-79.4089
0.0852,-88.6173,-89.5939,-90.5705,-91.5471,-92.5237,-93.5003
0.0856,-102.7627,-103.3992,-104.0357,-104.6722,-105.3087,-105.9452
0.086,-115.2761,-115.5539,-115.8317,-116.1095,-116.3872,-116.665
0.0864,-125.9821,-125.9048,-125.8274,-125.7501,-125.6727,-125.5954
0.0868,-134.7302,-134.3208,-133.9113,-133.5018,-133.0923,-132.6828
0.0872,-141.397,-140.6945,-139.9919,-139.2894,-138.5868,-137.8843
0.0876,-145.8878,-144.9439,-143.9999,-143.056,-142.112,-141.1681
0.088,-148.1388,-147.0141,-145.8894,-144.7647,-143.64,-142.5153
0.0884,-148.1179,-146.8786,-145.6393,-144.4001,-143.1608,-141.9215
0.0888,-145.8261,-144.5407,-143.2553,-141.9699,-140.6845,-139.3991
0.0892,-141.2977,-140.0339,-138.7701,-137.5063,-136.2425,-134.9787
0.0896,-134.6,-133.4222,-132.2443,-131.0664,-129.8885,-128.7106
0.09,-125.8327,-124.7993,-123.7659,-122.7324,-121.699,-120.6656
0.0904,-115.1267,-114.2883,-113.45,-112.6116,-111.7733,-110.9349
0.0908,-102.642,-102.0397,-101.4375,-100.8353,-100.233,-99.6308
0.0912,-88.5657,-88.2296,-87.8934,-87.5572,-87.2211,-86.8849
0.0916,-73.1094,-73.0571,-73.0048,-72.9525,-72.9003,-72.848
0.092,-56.5055,-56.742,-56.9786,-57.2151,-57.4516,-57.6881
0.0924,-39.0044,-39.5214,-40.0383,-40.5552,-41.0722,-41.5891
0.0928,-20.8702,-21.646,-22.4218,-23.1976,-23.9734,-24.7491
0.0932,-2.3774,-3.3776,-4.3777,-5.3779,-6.3781,-7.3782
0.0936,16.1937,15.0156,13.8376,12.6595,11.4814,10.3033
0.094,34.5608,33.262,31.9631,30.6643,29.3655,28.0666
0.0944,52.4437,51.0902,49.7368,48.3834,47.03,45.6766
0.0948,69.5681,68.2331,66.8981,65.563,64.228,62.893
0.0952,85.6698,84.4302,83.1907,81.9511,80.7115,79.472
0.0956,100.498,99.4317,98.3654,97.299,96.2327,95.1664
0.096,113.8182,112.9999,112.1815,111.3631,110.5448,109.7264
0.0964,125.4154,124.912,124.4086,123.9052,123.4018,122.8983
0.0968,135.0961,134.9616,134.8272,134.6928,134.5583,134.4239
0.0972,142.6903,142.9601,143.2299,143.4997,143.7695,144.0393
0.0976,148.0537,148.7383,149.4228,150.1074,150.7919,151.4765
0.098,151.0703,152.1498,153.2293,154.3088,155.3883,156.4678
0.0984,151.6555,153.076,154.4966,155.9172,157.3377,158.7583
0.0988,149.7606,151.4335,153.1063,154.7792,156.452,158.1249
0.0992,145.3795,147.1847,148.9899,150.7951,152.6003,154.4055
0.0996,138.5545,140.3499,142.1453,143.9406,145.736,147.5314
0.1,129.382,131.0172,132.6524,134.2876,135.9228,137.5579
0.1004,118.0151,119.3486,120.682,122.0154,123.3489,124.6823
0.1008,104.6614,105.5775,106.4937,107.4098,108.326,109.2421
0.1012,89.5758,89.9991,90.4223,90.8456,91.2689,91.6921
0.1016,73.0497,72.9525,72.8553,72.7581,72.6609,72.5637
0.102,55.3979,54.8017,54.2054,53.6091,53.0128,52.4165
0.1024,36.9462,35.9157,34.8851,33.8546,32.824,31.7935
0.1028,18.0206,16.6538,15.287,13.9202,12.5534,11.1866
0.1032,-1.0602,-2.6447,-4.2292,-5.8137,-7.3981,-8.9826
0.1036,-19.9896,-21.6656,-23.3415,-25.0175,-26.6934,-28.3694
0.104,-38.4761,-40.1212,-41.7662,-43.4112,-45.0562,-46.7012
0.1044,-56.2448,-57.7495,-59.2541,-60.7587,-62.2633,-63.7679
0.1048,-73.0382,-74.3124,-75.5865,-76.8606,-78.1348,-79.4089
0.1052,-88.6173,-89.5939,-90.5705,-91.5471,-92.5237,-93.5003
0.1056,-102.7627,-103.3992,-104.0357,-104.6722,-105.3087,-105.9452
0.106,-115.2761,-115.5539,-115.8317,-116.1095,-116.3872,-116.665
0.1064,-125.9821,-125.9048,-125.8274,-125.7501,-125.6727,-125.5954
0.1068,-134.7302,-134.3208,-133.9113,-133.5018,-133.0923,-132.6828
0.1072,-141.397,-140.6945,-139.9919,-139.2894,-138.5868,-137.8843
0.1076,-145.8878,-144.9439,-143.9999,-143.056,-142.112,-141.1681
0.108,-148.1388,-147.0141,-145.8894,-144.7647,-143.64,-142.5153
0.1084,-148.1179,-146.8786,-145.6393,-144.4001,-143.1608,-141.9215
0.1088,-145.8261,-144.5407,-143.2553,-141.9699,-140.6845,-139.3991
0.1092,-141.2977,-140.0339,-138.7701,-137.5063,-136.2425,-134.9787
0.1096,-134.6,-133.4222,-132.2443,-131.0664,-129.8885,-128.7106
0.11,-125.8327,-124.7993,-123.7659,-122.7324,-121.699,-120.6656
0.1104,-115.1267,-114.2883,-113.45,-112.6116,-111.7733,-110.9349
0.1108,-102.642,-102.0397,-101.4375,-100.8353,-100.233,-99.6308
0.1112,-88.5657,-88.2296,-87.8934,-87.5572,-87.2211,-86.8849
0.1116,-73.1094,-73.0571,-73.0048,-72.9525,-72.9003,-72.848
0.112,-56.5055,-56.742,-56.9786,-57.2151,-57.4516,-57.6881
0.1124,-39.0044,-39.5214,-40.0383,-40.5552,-41.0722,-41.5891
0.1128,-20.8702,-21.646,-22.4218,-23.1976,-23.9734,-24.7491
0.1132,-2.3774,-3.3776,-4.3777,-5.3779,-6.3781,-7.3782
0.1136,16.1937,15.0156,13.8376,12.6595,11.4814,10.3033
0.114,34.5608,33.262,31.9631,30.6643,29.3655,28.0666
0.1144,52.4437,51.0902,49.7368,48.3834,47.03,45.6766
0.1148,69.5681,68.2331,66.8981,65.563,64.228,62.893
0.1152,85.6698,84.4302,83.1907,81.9511,80.7115,79.472
0.1156,100.498,99.4317,98.3654,97.299,96.2327,95.1664
0.116,113.8182,112.9999,112.1815,111.3631,110.5448,109.7264
0.1164,125.4154,124.912,124.4086,123.9052,123.4018,122.8983
0.1168,135.0961,134.9616,134.8272,134.6928,134.5583,134.4239
0.1172,142.6903,142.9601,143.2299,143.4997,143.7695,144.0393
0.1176,148.0537,148.7383,149.4228,150.1074,150.7919,151.4765
0.118,151.0703,152.1498,153.2293,154.3088,155.3883,156.4678
0.1184,151.6555,153.076,154.4966,155.9172,157.3377,158.7583
0.1188,149.7606,151.4335,153.1063,154.7792,156.452,158.1249
0.1192,145.3795,147.1847,148.9899,150.7951,152.6003,154.4055
0.1196,138.5545,140.3499,142.1453,143.9406,145.736,147.5314
0.12,129.382,131.0172,132.6524,134.2876,135.9228,137.5579
0.1204,118.0151,119.3486,120.682,122.0154,123.3489,124.6823
0.1208,104.6614,105.5775,106.4937,107.4098,108.326,109.2421
0.1212,89.5758,89.9991,90.4223,90.8456,91.2689,91.6921
0.1216,73.0497,72.9525,72.8553,72.7581,72.6609,72.5637
0.122,55.3979,54.8017,54.2054,53.6091,53.0128,52.4165
0.1224,36.9462,35.9157,34.8851,33.8546,32.824,31.7935
0.1228,18.0206,16.6538,15.287,13.9202,12.5534,11.1866
0.1232,-1.0602,-2.6447,-4.2292,-5.8137,-7.3981,-8.9826
0.1236,-19.9896,-21.6656,-23.3415,-25.0175,-26.6934,-28.3694
0.124,-38.4761,-40.1212,-41.7662,-43.4112,-45.0562,-46.7012
0.1244,-56.2448,-57.7495,-59.2541,-60.7587,-62.2633,-63.7679
0.1248,-73.0382,-74.3124,-75.5865,-76.8606,-78.1348,-79.4089
0.1252,-88.6173,-89.5939,-90.5705,-91.5471,-92.5237,-93.5003
0.1256,-102.7627,-103.3992,-104.0357,-104.6722,-105.3087,-105.9452
0.126,-115.2761,-115.5539,-115.8317,-116.1095,-116.3872,-116.665
0.1264,-125.9821,-125.9048,-125.8274,-125.7501,-125.6727,-125.5954
0.1268,-134.7302,-134.3208,-133.9113,-133.5018,-133.0923,-132.6828
0.1272,-141.397,-140.6945,-139.9919,-139.2894,-138.5868,-137.8843
0.1276,-145.8878,-144.9439,-143.9999,-143.056,-142.112,-141.1681
0.128,-148.1388,-147.0141,-145.8894,-144.7647,-143.64,-142.5153
0.1284,-148.1179,-146.8786,-145.6393,-144.4001,-143.1608,-141.9215
0.1288,-145.8261,-144.5407,-143.2553,-141.9699,-140.6845,-139.3991
0.1292,-141.2977,-140.0339,-138.7701,-137.5063,-136.2425,-134.9787
0.1296,-134.6,-133.4222,-132.2443,-131.0664,-129.8885,-128.7106
0.13,-125.8327,-124.7993,-123.7659,-122.7324,-121.699,-120.6656
0.1304,-115.1267,-114.2883,-113.45,-112.6116,-111.7733,-110.9349
0.1308,-102.642,-102.0397,-101.4375,-100.8353,-100.233,-99.6308
0.1312,-88.5657,-88.2296,-87.8934,-87.5572,-87.2211,-86.8849
0.1316,-73.1094,-73.0571,-73.0048,-72.9525,-72.9003,-72.848
0.132,-56.5055,-56.742,-56.9786,-57.2151,-57.4516,-57.6881
0.1324,-39.0044,-39.5214,-40.0383,-40.5552,-41.0722,-41.5891
0.1328,-20.8702,-21.646,-22.4218,-23.1976,-23.9734,-24.7491
0.1332,-2.3774,-3.3776,-4.3777,-5.3779,-6.3781,-7.3782
0.1336,16.1937,15.0156,13.8376,12.6595,11.4814,10.3033
0.134,34.5608,33.262,31.9631,30.6643,29.3655,28.0666
0.1344,52.4437,51.0902,49.7368,48.3834,47.03,45.6766
0.1348,69.5681,68.2331,66.8981,65.563,64.228,62.893
0.1352,85.6698,84.4302,83.1907,81.9511,80.7115,79.472
0.1356,100.498,99.4317,98.3654,97.299,96.2327,95.1664
0.136,113.8182,112.9999,112.1815,111.3631,110.5448,109.7264
0.1364,125.4154,124.912,124.4086,123.9052,123.4018,122.8983
0.1368,135.0961,134.9616,134.8272,134.6928,134.5583,134.4239
0.1372,142.6903,142.9601,143.2299,143.4997,143.7695,144.0393
0.1376,148.0537,148.7383,149.4228,150.1074,150.7919,151.4765
0.138,151.0703,152.1498,153.2293,154.3088,155.3883,156.4678
0.1384,151.6555,153.076,154.4966,155.9172,157.3377,158.7583
0.1388,149.7606,151.4335,153.1063,154.7792,156.452,158.1249
0.1392,145.3795,147.1847,148.9899,150.7951,152.6003,154.4055
0.1396,138.5545,140.3499,142.1453,143.9406,145.736,147.5314
0.14,129.382,131.0172,132.6524,134.2876,135.9228,137.5579
0.1404,118.0151,119.3486,120.682,122.0154,123.3489,124.6823
0.1408,104.6614,105.5775,106.4937,107.4098,108.326,109.2421
0.1412,89.5758,89.9991,90.4223,90.8456,91.2689,91.6921
0.1416,73.0497,72.9525,72.8553,72.7581,72.6609,72.5637
0.142,55.3979,54.8017,54.2054,53.6091,53.0128,52.4165
0.1424,36.9462,35.9157,34.8851,33.8546,32.824,31.7935
0.1428,18.0206,16.6538,15.287,13.9202,12.5534,11.1866
0.1432,-1.0602,-2.6447,-4.2292,-5.8137,-7.3981,-8.9826
0.1436,-19.9896,-21.6656,-23.3415,-25.0175,-26.6934,-28.3694
0.144,-38.4761,-40.1212,-41.7662,-43.4112,-45.0562,-46.7012
0.1444,-56.2448,-57.7495,-59.2541,-60.7587,-62.2633,-63.7679
0.1448,-73.0382,-74.3124,-75.5865,-76.8606,-78.1348,-79.4089
0.1452,-88.6173,-89.5939,-90.5705,-91.5471,-92.5237,-93.5003
0.1456,-102.7627,-103.3992,-104.0357,-104.6722,-105.3087,-105.9452
0.146,-115.2761,-115.5539,-115.8317,-116.1095,-116.3872,-116.665
0.1464,-125.9821,-125.9048,-125.8274,-125.7501,-125.6727,-125.5954
0.1468,-134.7302,-134.3208,-133.9113,-133.5018,-133.0923,-132.6828
0.1472,-141.397,-140.6945,-139.9919,-139.2894,-138.5868,-137.8843
0.1476,-145.8878,-144.9439,-143.9999,-143.056,-142.112,-141.1681
0.148,-148.1388,-147.0141,-145.8894,-144.7647,-143.64,-142.5153
0.1484,-148.1179,-146.8786,-145.6393,-144.4001,-143.1608,-141.9215
