time(s),30%,50%,70%,90%
0.0608,109.3728,113.326,117.2792,121.2324
0.061,102.3086,106.2355,110.1625,114.0894
0.0612,94.8641,98.765,102.6658,106.5667
0.0614,87.0686,90.9436,94.8185,98.6935
0.0616,78.9527,82.8019,86.6511,90.5003
0.0618,70.5483,74.3719,78.1955,82.0191
0.062,61.8883,65.6865,69.4847,73.2829
0.0622,53.0068,56.7798,60.5528,64.3257
0.0624,43.9387,47.6866,51.4345,55.1824
0.0626,34.7197,38.4427,42.1657,45.8887
0.0628,25.3859,29.0841,32.7824,36.4807
0.063,15.974,19.6477,23.3214,26.9951
0.0632,6.5211,10.1704,13.8197,17.469
0.0634,-2.9357,0.6894,4.3144,7.9394
0.0636,-12.3592,-8.7582,-5.1573,-1.5563
0.0638,-21.7123,-18.1353,-14.5583,-10.9813
0.064,-30.9584,-27.4051,-23.8519,-20.2986
0.0642,-40.061,-36.5314,-33.0017,-29.4721
0.0644,-48.9844,-45.4782,-41.972,-38.4658
0.0646,-57.6935,-54.2106,-50.7277,-47.2448
0.0648,-66.154,-62.6942,-59.2345,-55.7747
0.065,-74.3327,-70.896,-67.4592,-64.0224
0.0652,-82.1976,-78.7836,-75.3697,-71.9558
0.0654,-89.7175,-86.3263,-82.935,-79.5438
0.0656,-96.8631,-93.4944,-90.1257,-86.757
0.0658,-103.6063,-100.26,-96.9136,-93.5673
0.066,-109.9205,-106.5964,-103.2723,-99.9482
0.0662,-115.7811,-112.4791,-109.177,-105.875
0.0664,-121.1649,-117.8848,-114.6048,-111.3247
0.0666,-126.0509,-122.7926,-119.5344,-116.2761
0.0668,-130.4199,-127.1833,-123.9467,-120.7101
0.067,-134.2549,-131.0398,-127.8247,-124.6095
0.0672,-137.5408,-134.347,-131.1533,-127.9595
0.0674,-140.2647,-137.0922,-133.9196,-130.7471
0.0676,-142.4161,-139.2646,-136.1132,-132.9617
0.0678,-143.9866,-140.856,-137.7255,-134.595
0.068,-144.97,-141.8603,-138.7506,-135.6409
0.0682,-145.3628,-142.2737,-139.1847,-136.0956
0.0684,-145.1633,-142.0948,-139.0263,-135.9577
0.0686,-144.3726,-141.3245,-138.2763,-135.2282
0.0688,-142.9939,-139.966,-136.9381,-133.9102
0.069,-141.0327,-138.0249,-135.0172,-132.0094
0.0692,-138.4969,-135.5091,-132.5214,-129.5336
0.0694,-135.3967,-132.4288,-129.4608,-126.4929
0.0696,-131.7443,-128.7961,-125.8479,-122.8997
0.0698,-127.5544,-124.6257,-121.6971,-118.7685
0.07,-122.8435,-119.9343,-117.0252,-114.116
0.0702,-117.6304,-114.7405,-111.8507,-108.9609
0.0704,-111.9357,-109.0651,-106.1945,-103.3238
0.0706,-105.7821,-102.9306,-100.079,-97.2275
0.0708,-99.194,-96.3614,-93.5288,-90.6962
0.071,-92.1975,-89.3837,-86.5699,-83.7561
0.0712,-84.8202,-82.0251,-79.23,-76.4349
0.0714,-77.0915,-74.3149,-71.5384,-68.7619
0.0716,-69.0418,-66.2838,-63.5257,-60.7676
0.0718,-60.7032,-57.9635,-55.2238,-52.484
0.072,-52.1087,-49.3871,-46.6656,-43.9441
0.0722,-43.2922,-40.5887,-37.8853,-35.1818
0.0724,-34.2886,-31.6031,-28.9176,-26.2321
0.0726,-25.1337,-22.466,-19.7984,-17.1307
0.0728,-15.8636,-13.2137,-10.5637,-7.9138
0.073,-6.515,-3.8827,-1.2504,1.382
0.0732,2.875,5.4899,8.1047,10.7195
0.0734,12.2694,14.8669,17.4643,20.0618
0.0736,21.6309,24.2111,26.7913,29.3715
0.0738,30.9224,33.4855,36.0485,38.6116
0.074,40.1073,42.6533,45.1993,47.7454
0.0742,49.1491,51.6782,54.2073,56.7364
0.0744,58.0121,60.5244,63.0367,65.549
0.0746,66.6612,69.1568,71.6524,74.148
0.0748,75.0622,77.5412,80.0202,82.4992
0.075,83.1817,85.6443,88.1068,90.5694
0.0752,90.9877,93.4339,95.8801,98.3263
0.0754,98.4493,100.8792,103.3092,105.7391
0.0756,105.5369,107.9507,110.3645,112.7782
0.0758,112.2224,114.6202,117.0179,119.4157
0.076,118.4794,120.8612,123.243,125.6248
0.0762,124.2831,126.649,129.015,131.381
0.0764,129.6104,131.9607,134.3109,136.6612
0.0766,134.4403,136.7749,139.1096,141.4443
0.0768,138.7536,141.0727,143.3919,145.711
0.077,142.5332,144.8369,147.1406,149.4444
0.0772,145.764,148.0525,150.3409,152.6293
0.0774,148.4333,150.7066,152.9798,155.253
0.0776,150.5304,152.7886,155.0467,157.3048
0.0778,152.047,154.2901,156.5332,158.7763
0.078,152.9769,155.2051,157.4333,159.6615
0.0782,153.3164,155.5298,157.7433,159.9567
0.0784,153.0642,155.2629,157.4615,159.6602
0.0786,152.221,154.405,156.5891,158.7732
0.0788,150.7901,152.9597,155.1292,157.2988
0.079,148.7771,150.9323,153.0874,155.2426
0.0792,146.1899,148.3307,150.4715,152.6124
0.0794,143.0385,145.1651,147.2917,149.4183
0.0796,139.3353,141.4478,143.5603,145.6728
0.0798,135.095,137.1934,139.2918,141.3903
0.08,130.334,132.4185,134.503,136.5875
0.0802,125.0711,127.1417,129.2124,131.2831
0.0804,119.327,121.3839,123.4408,125.4977
0.0806,113.1243,115.1675,117.2108,119.254
0.0808,106.4874,108.5171,110.5467,112.5764
0.081,99.4424,101.4586,103.4747,105.4909
0.0812,92.017,94.0198,96.0225,98.0253
0.0814,84.2404,86.2299,88.2193,90.2088
0.0816,76.1433,78.1196,80.0958,82.072
0.0818,67.7575,69.7206,71.6838,73.6469
0.082,59.1161,61.0662,63.0162,64.9663
0.0822,50.253,52.1901,54.1272,56.0644
0.0824,41.2032,43.1275,45.0517,46.9759
0.0826,32.0023,33.9138,35.8252,37.7367
0.0828,22.6866,24.5853,26.4841,28.3828
0.083,13.2927,15.1788,17.0649,18.9511
0.0832,3.8576,5.7312,7.6048,9.4784
0.0834,-5.5815,-3.7203,-1.8592,0.002
0.0836,-14.9874,-13.1386,-11.2898,-9.441
0.0838,-24.3231,-22.4866,-20.6501,-18.8136
0.084,-33.5518,-31.7275,-29.9032,-28.0789
0.0842,-42.6372,-40.825,-39.0129,-37.2007
0.0844,-51.5435,-49.7433,-47.9432,-46.1431
0.0846,-60.2355,-58.4474,-56.6592,-54.871
0.0848,-68.6792,-66.9029,-65.1266,-63.3503
0.085,-76.8411,-75.0767,-73.3122,-71.5477
0.0852,-84.6893,-82.9365,-81.1838,-79.431
0.0854,-92.1927,-90.4516,-88.7105,-86.9693
0.0856,-99.3219,-97.5923,-95.8628,-94.1332
0.0858,-106.0487,-104.3306,-102.6126,-100.8945
0.086,-112.3467,-110.64,-108.9334,-107.2268
0.0862,-118.1911,-116.4958,-114.8005,-113.1052
0.0864,-123.5589,-121.8749,-120.1908,-118.5068
0.0866,-128.429,-126.7562,-125.0833,-123.4105
0.0868,-132.7823,-131.1205,-129.4588,-127.7971
0.087,-136.6015,-134.9508,-133.3001,-131.6494
0.0872,-139.8718,-138.2321,-136.5924,-134.9526
0.0874,-142.5803,-140.9514,-139.3226,-137.6938
0.0876,-144.7163,-143.0982,-141.4802,-139.8622
0.0878,-146.2714,-144.6642,-143.0569,-141.4497
0.088,-147.2397,-145.6432,-144.0466,-142.45
0.0882,-147.6174,-146.0314,-144.4454,-142.8595
0.0884,-147.403,-145.8275,-144.2521,-142.6767
0.0886,-146.5974,-145.0324,-143.4674,-141.9025
0.0888,-145.2039,-143.6493,-142.0947,-140.5402
0.089,-143.228,-141.6838,-140.1395,-138.5953
0.0892,-140.6776,-139.1437,-137.6097,-136.0757
0.0894,-137.5629,-136.0391,-134.5153,-132.9915
0.0896,-133.8961,-132.3825,-130.8688,-129.3552
0.0898,-129.6919,-128.1883,-126.6847,-125.1811
0.09,-124.9668,-123.4732,-121.9796,-120.486
0.0902,-119.7396,-118.2559,-116.7722,-115.2885
0.0904,-114.0309,-112.5571,-111.0833,-109.6094
0.0906,-107.8634,-106.3994,-104.9354,-103.4713
0.0908,-101.2615,-99.8072,-98.3529,-96.8985
0.091,-94.2512,-92.8065,-91.3619,-89.9172
0.0912,-86.8603,-85.4252,-83.9902,-82.5551
0.0914,-79.118,-77.6925,-76.2669,-74.8414
0.0916,-71.0549,-69.6388,-68.2228,-66.8068
0.0918,-62.7029,-61.2963,-59.8897,-58.483
0.092,-54.0951,-52.6978,-51.3005,-49.9032
0.0922,-45.2654,-43.8774,-42.4894,-41.1014
0.0924,-36.2487,-34.8699,-33.4911,-32.1124
0.0926,-27.0807,-25.7111,-24.3415,-22.9719
0.0928,-17.7977,-16.4372,-15.0767,-13.7161
0.093,-8.4363,-7.0848,-5.7333,-4.3818
0.0932,0.9666,2.3091,3.6515,4.994
0.0934,10.3736,11.7072,13.0407,14.3743
0.0936,19.7477,21.0724,22.3971,23.7218
0.0938,29.0517,30.3677,31.6836,32.9995
0.094,38.249,39.5562,40.8634,42.1705
0.0942,47.3032,48.6017,49.9002,51.1987
0.0944,56.1785,57.4683,58.7582,60.048
0.0946,64.8397,66.121,67.4023,68.6836
0.0948,73.2528,74.5256,75.7983,77.0711
0.095,81.3844,82.6487,83.913,85.1773
0.0952,89.2023,90.4582,91.7141,92.9701
0.0954,96.6757,97.9233,99.1709,100.4185
0.0956,103.7751,105.0144,106.2537,107.493
0.0958,110.4723,111.7034,112.9344,114.1655
0.096,116.741,117.9638,119.1867,120.4096
0.0962,122.5562,123.7709,124.9857,126.2004
0.0964,127.895,129.1017,130.3083,131.515
0.0966,132.7363,133.9349,135.1336,136.3322
0.0968,137.0609,138.2516,139.4423,140.633
0.097,140.8517,142.0345,143.2173,144.4001
0.0972,144.0938,145.2687,146.4436,147.6185
0.0974,146.7742,147.9413,149.1084,150.2755
0.0976,148.8823,150.0417,151.201,152.3604
0.0978,150.4098,151.5615,152.7131,153.8648
0.098,151.3506,152.4946,153.6386,154.7826
0.0982,151.7009,152.8373,153.9737,155.1101
0.0984,151.4594,152.5882,153.7171,154.8459
0.0986,150.6268,151.7482,152.8695,153.9909
0.0988,149.2066,150.3205,151.4344,152.5483
0.099,147.2041,148.3106,149.4171,150.5236
0.0992,144.6273,145.7265,146.8256,147.9247
0.0994,141.4863,142.5782,143.67,144.7618
0.0996,137.7935,138.8781,139.9627,141.0473
0.0998,133.5634,134.6407,135.7181,136.7955
0.1,128.8125,129.8828,130.953,132.0232
0.1002,123.5598,124.6229,125.686,126.7491
0.1004,117.8257,118.8818,119.9378,120.9939
0.1006,111.633,112.682,113.7311,114.7801
0.1008,105.006,106.0481,107.0901,108.1322
0.101,97.9708,99.006,100.0411,101.0762
0.1012,90.5552,91.5835,92.6117,93.64
0.1014,82.7884,83.8098,84.8312,85.8526
0.1016,74.7009,75.7155,76.7302,77.7448
0.1018,66.3247,67.3326,68.3405,69.3484
0.102,57.6928,58.694,59.6952,60.6964
0.1022,48.8392,49.8337,50.8283,51.8228
0.1024,39.7988,40.7867,41.7746,42.7626
0.1026,30.6072,31.5886,32.57,33.5513
0.1028,21.3007,22.2756,23.2504,24.2253
0.103,11.916,12.8844,13.8528,14.8212
0.1032,2.4901,3.452,4.414,5.3759
0.1034,-6.9399,-5.9844,-5.0288,-4.0733
0.1036,-16.3368,-15.3876,-14.4384,-13.4892
0.1038,-25.6635,-24.7206,-23.7777,-22.8349
0.104,-34.8833,-33.9467,-33.0101,-32.0735
0.1042,-43.9599,-43.0295,-42.0991,-41.1687
0.1044,-52.8574,-51.9331,-51.0089,-50.0847
0.1046,-61.5407,-60.6226,-59.7045,-58.7864
0.1048,-69.9757,-69.0637,-68.1517,-67.2397
0.105,-78.129,-77.2231,-76.3172,-75.4112
0.1052,-85.9686,-85.0687,-84.1688,-83.2689
0.1054,-93.4635,-92.5696,-91.6757,-90.7817
0.1056,-100.5842,-99.6962,-98.8083,-97.9203
0.1058,-107.3027,-106.4206,-105.5385,-104.6564
0.106,-113.5923,-112.7161,-111.8399,-110.9637
0.1062,-119.4285,-118.5581,-117.6877,-116.8173
0.1064,-124.7881,-123.9234,-123.0588,-122.1942
